,CustomerID,MonetaryValue,Frequncy,LastInvoiceDate,Recency,Cluster,ClusterLabel,MonetaryValue Per 100 Pounds 
4317,18262.0,149.48,1,2011-07-22 16:04:00,139,1,Minimal Effort Group,1.4948
4318,18263.0,1213.1599999999999,3,2011-07-07 10:04:00,155,3,Upsell Potential,12.131599999999999
4319,18265.0,801.51,2,2011-09-28 14:10:00,71,3,Upsell Potential,8.0151
4320,18268.0,25.5,1,2011-07-28 19:13:00,133,1,Minimal Effort Group,0.255
4321,18269.0,168.6,1,2010-12-08 13:53:00,365,0,Win-Back Campaign,1.686
4322,18270.0,283.15,2,2011-03-18 12:41:00,265,0,Win-Back Campaign,2.8314999999999997
4324,18273.0,204.0,3,2011-09-05 11:27:00,95,1,Minimal Effort Group,2.04
4325,18274.0,175.92,1,2011-11-09 17:03:00,29,1,Minimal Effort Group,1.7591999999999999
4326,18276.0,335.86,1,2011-10-27 10:54:00,43,1,Minimal Effort Group,3.3586
4327,18277.0,110.38,1,2011-10-12 15:22:00,57,1,Minimal Effort Group,1.1038
4328,18278.0,173.9,1,2011-09-27 11:58:00,73,1,Minimal Effort Group,1.739
4329,18280.0,180.60000000000002,1,2011-03-07 09:52:00,277,0,Win-Back Campaign,1.8060000000000003
4330,18281.0,80.82,1,2011-06-12 10:53:00,180,0,Win-Back Campaign,0.8081999999999999
4331,18282.0,178.05,2,2011-08-05 13:35:00,125,1,Minimal Effort Group,1.7805000000000002
4333,18287.0,1837.28,3,2011-05-22 10:39:00,201,2,Loyal VIPs,18.372799999999998
0,12346.0,77183.6,1,2011-01-18 10:01:00,325,4,Dormant Customers,771.836
1,12347.0,4310.0,7,2011-08-02 08:48:00,129,4,Dormant Customers,43.1
9,12356.0,2487.43,3,2011-04-08 12:33:00,244,4,Dormant Customers,24.874299999999998
10,12357.0,6207.67,1,2011-11-06 16:07:00,32,4,Dormant Customers,62.0767
12,12359.0,6372.58,4,2011-06-03 12:26:00,188,4,Dormant Customers,63.7258
13,12360.0,2302.06,3,2011-08-19 10:10:00,112,4,Dormant Customers,23.020599999999998
20,12370.0,3425.69,4,2011-03-10 12:48:00,273,4,Dormant Customers,34.2569
27,12378.0,4008.62,1,2011-08-02 10:34:00,129,4,Dormant Customers,40.0862
29,12380.0,2427.81,4,2011-09-22 17:31:00,77,4,Dormant Customers,24.2781
34,12388.0,2780.66,6,2011-09-25 11:30:00,75,4,Dormant Customers,27.8066
47,12406.0,3415.3,2,2011-06-09 10:23:00,183,4,Dormant Customers,34.153
49,12408.0,2618.55,5,2011-09-02 10:27:00,98,4,Dormant Customers,26.1855
50,12409.0,11072.67,3,2011-09-22 10:38:00,78,4,Dormant Customers,110.7267
67,12429.0,3388.4,4,2011-06-20 12:14:00,172,4,Dormant Customers,33.884
70,12432.0,4359.32,4,2011-06-20 13:29:00,171,4,Dormant Customers,43.593199999999996
71,12433.0,13375.87,7,2011-09-09 13:44:00,90,4,Dormant Customers,133.7587
73,12435.0,7829.89,2,2011-09-21 09:06:00,79,4,Dormant Customers,78.2989
76,12438.0,2466.85,2,2011-07-22 13:29:00,139,4,Dormant Customers,24.668499999999998
79,12444.0,4085.46,5,2011-09-15 09:43:00,85,4,Dormant Customers,40.8546
84,12449.0,3596.29,4,2011-09-09 09:13:00,91,4,Dormant Customers,35.9629
86,12451.0,8995.52,5,2011-05-05 17:34:00,217,4,Dormant Customers,89.9552
89,12454.0,3528.34,1,2011-10-14 17:13:00,55,4,Dormant Customers,35.2834
90,12455.0,2339.86,5,2011-09-27 15:31:00,72,4,Dormant Customers,23.398600000000002
91,12456.0,2581.04,3,2011-07-31 15:25:00,130,4,Dormant Customers,25.8104
101,12472.0,6068.11,7,2011-07-24 11:55:00,138,4,Dormant Customers,60.681099999999994
102,12473.0,2596.23,3,2011-08-17 12:04:00,114,4,Dormant Customers,25.9623
106,12477.0,13219.74,6,2011-08-31 09:11:00,100,4,Dormant Customers,132.1974
109,12480.0,2885.63,4,2011-07-19 14:04:00,142,4,Dormant Customers,28.8563
112,12484.0,3953.72,4,2011-08-28 13:32:00,102,4,Dormant Customers,39.5372
124,12502.0,2995.87,5,2011-09-05 11:52:00,95,4,Dormant Customers,29.9587
136,12517.0,2322.84,4,2011-09-27 11:50:00,73,4,Dormant Customers,23.2284
139,12520.0,2346.2599999999998,5,2011-09-21 15:23:00,78,4,Dormant Customers,23.4626
152,12536.0,4279.71,1,2011-10-11 14:52:00,58,4,Dormant Customers,42.7971
154,12539.0,5568.35,4,2011-03-22 16:00:00,261,4,Dormant Customers,55.6835
167,12557.0,11990.960000000001,5,2011-07-04 13:19:00,157,4,Dormant Customers,119.90960000000001
172,12562.0,3385.7400000000002,7,2011-09-19 09:15:00,81,4,Dormant Customers,33.857400000000005
184,12578.0,2402.51,2,2011-11-18 13:30:00,20,4,Dormant Customers,24.025100000000002
196,12590.0,9341.26,1,2011-05-12 14:46:00,210,4,Dormant Customers,93.4126
202,12597.0,3195.22,4,2011-06-09 16:04:00,182,4,Dormant Customers,31.952199999999998
203,12598.0,2807.08,7,2011-09-29 16:52:00,70,4,Dormant Customers,28.0708
215,12613.0,3092.38,4,2011-05-26 09:18:00,197,4,Dormant Customers,30.9238
227,12625.0,2413.82,2,2011-05-12 09:54:00,211,4,Dormant Customers,24.1382
229,12627.0,4082.53,6,2011-09-04 14:09:00,95,4,Dormant Customers,40.8253
241,12643.0,3041.64,6,2011-08-03 12:56:00,127,4,Dormant Customers,30.4164
253,12656.0,3619.17,5,2011-09-28 11:38:00,72,4,Dormant Customers,36.1917
262,12668.0,3177.15,4,2011-03-25 14:53:00,258,4,Dormant Customers,31.7715
264,12670.0,2744.05,5,2011-09-02 09:51:00,98,4,Dormant Customers,27.4405
276,12685.0,2575.08,6,2011-09-08 10:32:00,92,4,Dormant Customers,25.750799999999998
278,12688.0,4873.8099999999995,1,2011-08-18 08:49:00,113,4,Dormant Customers,48.738099999999996
286,12700.0,4525.99,4,2011-07-06 13:14:00,155,4,Dormant Customers,45.259899999999995
298,12714.0,4294.86,5,2011-08-25 09:55:00,106,4,Dormant Customers,42.9486
305,12721.0,2386.13,6,2011-09-21 12:26:00,78,4,Dormant Customers,23.8613
310,12726.0,2411.1,7,2011-09-14 14:19:00,85,4,Dormant Customers,24.111
311,12727.0,3440.7,7,2011-09-05 13:38:00,94,4,Dormant Customers,34.407
324,12744.0,9120.39,4,2011-07-18 11:55:00,144,4,Dormant Customers,91.20389999999999
327,12749.0,4040.88,5,2011-08-01 12:50:00,129,4,Dormant Customers,40.4088
329,12752.0,4366.78,1,2011-09-19 13:32:00,80,4,Dormant Customers,43.6678
330,12753.0,21429.39,6,2011-07-27 09:32:00,135,4,Dormant Customers,214.2939
331,12754.0,3010.74,3,2011-04-18 09:00:00,235,4,Dormant Customers,30.1074
332,12755.0,3811.95,2,2011-03-04 12:42:00,279,4,Dormant Customers,38.119499999999995
335,12758.0,2791.59,2,2011-08-15 10:22:00,116,4,Dormant Customers,27.9159
340,12766.0,6457.63,7,2011-07-13 13:37:00,148,4,Dormant Customers,64.5763
361,12798.0,6977.04,3,2011-06-22 10:11:00,170,4,Dormant Customers,69.7704
381,12830.0,6814.64,6,2011-09-09 15:02:00,90,4,Dormant Customers,68.1464
386,12836.0,2612.86,4,2011-07-25 15:22:00,136,4,Dormant Customers,26.128600000000002
390,12840.0,2726.77,4,2011-07-19 09:29:00,143,4,Dormant Customers,27.2677
409,12867.0,4036.82,7,2011-09-04 13:35:00,95,4,Dormant Customers,40.3682
434,12906.0,2919.81,5,2011-09-22 15:03:00,77,4,Dormant Customers,29.1981
439,12913.0,2483.63,5,2011-03-02 10:49:00,282,4,Dormant Customers,24.8363
441,12916.0,3006.15,4,2011-07-24 10:35:00,138,4,Dormant Customers,30.061500000000002
512,13015.0,3346.28,5,2011-05-26 16:25:00,196,4,Dormant Customers,33.4628
519,13027.0,6912.0,6,2011-08-18 09:39:00,113,4,Dormant Customers,69.12
582,13115.0,2294.78,4,2011-06-08 16:15:00,183,4,Dormant Customers,22.9478
589,13124.0,3866.33,3,2011-09-11 12:45:00,88,4,Dormant Customers,38.6633
597,13135.0,3096.0,1,2011-05-27 10:52:00,196,4,Dormant Customers,30.96
598,13136.0,2607.61,5,2011-09-13 11:39:00,87,4,Dormant Customers,26.0761
601,13139.0,5064.94,7,2011-09-28 13:13:00,71,4,Dormant Customers,50.64939999999999
603,13141.0,2388.75,5,2011-09-16 09:54:00,84,4,Dormant Customers,23.8875
628,13174.0,2813.03,3,2010-12-05 16:24:00,368,4,Dormant Customers,28.130300000000002
644,13198.0,3401.2400000000002,6,2011-08-11 12:48:00,119,4,Dormant Customers,34.0124
662,13225.0,6463.84,7,2011-07-19 16:36:00,142,4,Dormant Customers,64.6384
708,13285.0,2709.12,4,2011-07-01 14:53:00,160,4,Dormant Customers,27.0912
729,13316.0,5977.7300000000005,4,2011-09-21 12:14:00,79,4,Dormant Customers,59.777300000000004
744,13334.0,3536.82,3,2011-09-18 15:21:00,81,4,Dormant Customers,35.3682
748,13340.0,10736.48,7,2011-08-26 09:55:00,105,4,Dormant Customers,107.3648
751,13344.0,2543.72,3,2011-03-07 10:28:00,277,4,Dormant Customers,25.437199999999997
765,13362.0,3090.7400000000002,4,2011-04-08 08:21:00,245,4,Dormant Customers,30.907400000000003
774,13373.0,3312.25,3,2011-07-04 12:19:00,157,4,Dormant Customers,33.1225
778,13381.0,3639.31,6,2011-09-11 15:35:00,88,4,Dormant Customers,36.3931
780,13384.0,4151.93,7,2011-09-27 11:35:00,73,4,Dormant Customers,41.5193
805,13422.0,2626.3,1,2011-10-06 13:42:00,63,4,Dormant Customers,26.263
814,13435.0,3809.8900000000003,7,2011-09-25 15:15:00,74,4,Dormant Customers,38.0989
816,13437.0,3408.06,7,2011-09-01 18:20:00,98,4,Dormant Customers,34.0806
820,13448.0,3539.37,6,2011-09-20 12:53:00,79,4,Dormant Customers,35.393699999999995
823,13451.0,2976.15,5,2011-08-05 16:43:00,125,4,Dormant Customers,29.7615
837,13471.0,2531.58,4,2011-12-08 15:44:00,0,4,Dormant Customers,25.3158
866,13505.0,3633.63,4,2011-09-28 11:56:00,72,4,Dormant Customers,36.3363
868,13507.0,2479.16,4,2011-09-02 15:45:00,97,4,Dormant Customers,24.7916
880,13520.0,2984.35,6,2011-07-25 12:22:00,136,4,Dormant Customers,29.8435
883,13523.0,3964.88,5,2011-05-24 08:51:00,199,4,Dormant Customers,39.6488
892,13536.0,3448.29,7,2011-09-25 13:30:00,74,4,Dormant Customers,34.4829
901,13555.0,4149.28,4,2011-09-27 12:36:00,72,4,Dormant Customers,41.492799999999995
963,13644.0,2624.26,4,2011-09-27 10:27:00,73,4,Dormant Customers,26.242600000000003
970,13654.0,2707.33,6,2011-07-17 13:29:00,144,4,Dormant Customers,27.0733
974,13658.0,2639.17,5,2011-09-15 13:21:00,84,4,Dormant Customers,26.3917
987,13680.0,3722.42,4,2011-12-08 13:47:00,0,4,Dormant Customers,37.2242
991,13685.0,3119.44,7,2011-12-07 11:41:00,2,4,Dormant Customers,31.1944
1018,13722.0,2375.41,3,2011-07-31 12:44:00,130,4,Dormant Customers,23.754099999999998
1027,13735.0,2885.2400000000002,4,2011-06-17 11:07:00,175,4,Dormant Customers,28.852400000000003
1046,13758.0,3190.55,7,2011-05-22 15:12:00,200,4,Dormant Customers,31.905500000000004
1055,13771.0,2634.45,4,2011-05-24 12:57:00,198,4,Dormant Customers,26.344499999999996
1073,13802.0,4599.42,3,2011-07-24 10:54:00,138,4,Dormant Customers,45.9942
1075,13804.0,2635.79,7,2011-09-04 10:59:00,96,4,Dormant Customers,26.3579
1086,13815.0,3667.36,4,2011-06-20 13:08:00,171,4,Dormant Customers,36.6736
1111,13851.0,2651.46,3,2011-09-05 12:36:00,94,4,Dormant Customers,26.5146
1123,13868.0,3192.54,2,2011-12-02 16:32:00,6,4,Dormant Customers,31.9254
1124,13869.0,3104.95,4,2011-08-08 13:53:00,122,4,Dormant Customers,31.0495
1136,13883.0,2674.48,5,2011-05-05 12:39:00,217,4,Dormant Customers,26.7448
1147,13895.0,2593.07,4,2011-07-19 14:03:00,142,4,Dormant Customers,25.9307
1152,13901.0,2867.2,5,2011-09-28 14:48:00,71,4,Dormant Customers,28.671999999999997
1154,13908.0,2319.55,4,2011-09-21 11:49:00,79,4,Dormant Customers,23.195500000000003
1178,13941.0,5112.96,5,2011-09-11 12:00:00,89,4,Dormant Customers,51.1296
1182,13949.0,2427.32,6,2011-09-06 11:55:00,94,4,Dormant Customers,24.273200000000003
1185,13952.0,3251.071,2,2011-05-06 09:00:00,217,4,Dormant Customers,32.510709999999996
1186,13953.0,3515.68,7,2011-08-16 10:03:00,115,4,Dormant Customers,35.1568
1200,13975.0,2526.28,6,2011-08-03 13:39:00,127,4,Dormant Customers,25.262800000000002
1210,13988.0,4147.96,6,2011-09-28 10:54:00,72,4,Dormant Customers,41.4796
1216,13994.0,2313.14,6,2011-09-23 10:17:00,77,4,Dormant Customers,23.1314
1222,14004.0,4582.64,7,2011-09-22 12:42:00,77,4,Dormant Customers,45.82640000000001
1223,14005.0,2874.72,5,2011-09-25 11:29:00,75,4,Dormant Customers,28.7472
1230,14016.0,4291.21,4,2011-07-01 11:29:00,161,4,Dormant Customers,42.9121
1255,14049.0,5681.72,4,2011-07-04 11:47:00,158,4,Dormant Customers,56.8172
1293,14101.0,5976.79,6,2011-09-27 12:28:00,72,4,Dormant Customers,59.7679
1297,14107.0,2703.23,7,2011-09-04 15:20:00,95,4,Dormant Customers,27.0323
1302,14112.0,2915.15,7,2011-08-01 12:16:00,130,4,Dormant Customers,29.151500000000002
1307,14121.0,2780.15,4,2011-12-06 12:19:00,2,4,Dormant Customers,27.8015
1309,14125.0,2740.43,3,2011-09-22 15:40:00,77,4,Dormant Customers,27.4043
1324,14145.0,3742.2,4,2011-07-06 11:52:00,156,4,Dormant Customers,37.422
1325,14146.0,4191.0,5,2011-09-19 15:01:00,80,4,Dormant Customers,41.91
1339,14163.0,2445.91,4,2011-09-13 15:18:00,86,4,Dormant Customers,24.4591
1346,14175.0,3222.3,3,2011-06-21 14:29:00,170,4,Dormant Customers,32.223
1390,14235.0,3144.86,5,2011-09-25 14:37:00,74,4,Dormant Customers,31.448600000000003
1404,14251.0,2879.7000000000003,5,2011-12-08 08:32:00,1,4,Dormant Customers,28.797000000000004
1406,14257.0,3099.7200000000003,5,2011-08-08 15:35:00,122,4,Dormant Customers,30.997200000000003
1419,14277.0,4180.2,3,2011-05-11 13:20:00,211,4,Dormant Customers,41.802
1424,14286.0,4628.75,3,2011-04-11 08:16:00,242,4,Dormant Customers,46.2875
1428,14290.0,2314.65,5,2011-09-19 14:38:00,80,4,Dormant Customers,23.1465
1441,14307.0,2995.72,6,2011-09-12 09:38:00,88,4,Dormant Customers,29.957199999999997
1446,14315.0,2481.13,6,2011-08-02 13:31:00,128,4,Dormant Customers,24.811300000000003
1453,14329.0,5014.84,7,2011-08-23 12:18:00,107,4,Dormant Customers,50.1484
1508,14408.0,2606.53,7,2011-09-06 11:29:00,94,4,Dormant Customers,26.0653
1521,14422.0,4263.64,6,2011-09-30 10:48:00,70,4,Dormant Customers,42.6364
1533,14439.0,2661.24,1,2011-01-24 11:39:00,319,4,Dormant Customers,26.612399999999997
1534,14440.0,2357.6800000000003,5,2011-09-28 12:46:00,71,4,Dormant Customers,23.576800000000002
1574,14493.0,2383.2400000000002,5,2011-07-07 16:59:00,154,4,Dormant Customers,23.832400000000003
1584,14503.0,3543.26,6,2011-09-30 14:59:00,69,4,Dormant Customers,35.4326
1605,14530.0,2925.91,6,2011-09-07 12:55:00,92,4,Dormant Customers,29.2591
1609,14535.0,2864.19,3,2011-08-04 15:04:00,126,4,Dormant Customers,28.6419
1619,14546.0,2578.09,5,2011-09-23 13:11:00,76,4,Dormant Customers,25.780900000000003
1627,14554.0,2381.04,4,2011-11-29 16:44:00,9,4,Dormant Customers,23.8104
1633,14565.0,2949.12,4,2011-09-05 09:07:00,95,4,Dormant Customers,29.4912
1638,14572.0,2832.84,7,2011-08-21 13:46:00,109,4,Dormant Customers,28.328400000000002
1674,14626.0,2791.27,4,2011-08-09 10:20:00,122,4,Dormant Customers,27.9127
1682,14639.0,2984.49,6,2011-08-11 13:41:00,119,4,Dormant Customers,29.8449
1712,14676.0,2548.2400000000002,6,2011-09-22 09:52:00,78,4,Dormant Customers,25.482400000000002
1757,14739.0,3902.28,7,2011-09-06 14:09:00,93,4,Dormant Customers,39.022800000000004
1777,14766.0,2473.37,6,2011-09-20 09:45:00,80,4,Dormant Customers,24.7337
1826,14841.0,3295.76,6,2011-06-13 14:55:00,178,4,Dormant Customers,32.9576
1827,14842.0,2824.69,4,2011-09-05 14:30:00,94,4,Dormant Customers,28.2469
1828,14844.0,3189.81,4,2011-08-08 13:34:00,122,4,Dormant Customers,31.8981
1833,14852.0,2836.69,6,2011-09-04 13:56:00,95,4,Dormant Customers,28.3669
1835,14854.0,2759.83,7,2011-09-22 17:00:00,77,4,Dormant Customers,27.5983
1873,14903.0,2810.63,5,2011-08-07 12:42:00,123,4,Dormant Customers,28.1063
1876,14907.0,3501.1,7,2011-09-01 16:41:00,98,4,Dormant Customers,35.010999999999996
1890,14930.0,2372.86,3,2011-08-23 10:31:00,108,4,Dormant Customers,23.7286
1958,15032.0,4959.1,3,2011-03-28 15:03:00,255,4,Dormant Customers,49.591
1986,15065.0,3158.13,4,2011-06-28 11:44:00,164,4,Dormant Customers,31.581300000000002
2003,15089.0,2420.84,6,2011-09-06 16:02:00,93,4,Dormant Customers,24.2084
2007,15093.0,4597.02,6,2011-08-15 09:59:00,116,4,Dormant Customers,45.970200000000006
2011,15098.0,39916.5,3,2011-06-10 15:33:00,181,4,Dormant Customers,399.165
2017,15105.0,2298.93,7,2011-09-14 11:42:00,86,4,Dormant Customers,22.9893
2024,15113.0,3608.94,3,2011-11-30 08:23:00,9,4,Dormant Customers,36.0894
2047,15140.0,2354.25,7,2011-09-21 12:25:00,78,4,Dormant Customers,23.5425
2087,15195.0,3861.0,1,2011-12-07 12:20:00,1,4,Dormant Customers,38.61
2114,15228.0,3386.71,4,2011-08-02 12:27:00,128,4,Dormant Customers,33.8671
2127,15245.0,2515.84,3,2011-07-28 18:56:00,133,4,Dormant Customers,25.1584
2148,15270.0,2379.49,7,2011-08-14 10:38:00,117,4,Dormant Customers,23.7949
2160,15288.0,2306.52,5,2011-07-07 10:28:00,155,4,Dormant Customers,23.0652
2165,15296.0,3672.86,6,2011-08-22 14:20:00,108,4,Dormant Customers,36.7286
2168,15299.0,3907.01,6,2011-03-21 12:06:00,263,4,Dormant Customers,39.070100000000004
2185,15321.0,2748.31,3,2011-09-30 09:40:00,70,4,Dormant Customers,27.4831
2216,15365.0,2314.32,7,2011-09-04 15:37:00,95,4,Dormant Customers,23.1432
2220,15370.0,2386.05,7,2011-09-29 13:35:00,70,4,Dormant Customers,23.860500000000002
2225,15379.0,3703.29,7,2011-06-06 15:06:00,185,4,Dormant Customers,37.0329
2228,15382.0,5955.71,6,2011-09-16 09:27:00,84,4,Dormant Customers,59.5571
2253,15416.0,3984.32,4,2011-07-07 18:29:00,154,4,Dormant Customers,39.8432
2273,15443.0,3236.91,7,2011-09-27 11:58:00,73,4,Dormant Customers,32.369099999999996
2303,15484.0,3594.31,4,2011-09-22 13:31:00,77,4,Dormant Customers,35.9431
2304,15485.0,2575.0,3,2010-12-01 13:23:00,372,4,Dormant Customers,25.75
2307,15491.0,3100.09,6,2011-09-05 15:56:00,94,4,Dormant Customers,31.0009
2317,15505.0,3610.96,5,2011-09-16 12:27:00,83,4,Dormant Customers,36.1096
2370,15572.0,2552.86,7,2011-08-22 10:44:00,109,4,Dormant Customers,25.5286
2445,15671.0,2657.13,7,2011-09-06 10:53:00,94,4,Dormant Customers,26.5713
2446,15673.0,2881.02,4,2011-09-12 16:12:00,87,4,Dormant Customers,28.8102
2449,15676.0,3435.76,3,2011-03-01 10:19:00,283,4,Dormant Customers,34.357600000000005
2472,15708.0,3364.2400000000002,7,2011-07-24 12:20:00,137,4,Dormant Customers,33.6424
2486,15727.0,5178.96,7,2011-08-24 14:54:00,106,4,Dormant Customers,51.7896
2502,15749.0,44534.3,3,2011-04-18 13:20:00,234,4,Dormant Customers,445.343
2504,15752.0,2637.38,7,2011-09-07 15:52:00,92,4,Dormant Customers,26.373800000000003
2507,15755.0,2364.25,6,2011-09-26 15:51:00,73,4,Dormant Customers,23.6425
2514,15764.0,3279.97,6,2011-09-12 17:58:00,87,4,Dormant Customers,32.7997
2525,15782.0,2614.7400000000002,3,2011-09-11 14:29:00,88,4,Dormant Customers,26.1474
2527,15785.0,2328.9700000000003,5,2011-07-05 10:08:00,157,4,Dormant Customers,23.289700000000003
2528,15786.0,4932.2,3,2011-08-17 13:33:00,113,4,Dormant Customers,49.321999999999996
2545,15808.0,3734.9700000000003,4,2011-02-06 14:33:00,305,4,Dormant Customers,37.349700000000006
2595,15874.0,4405.88,7,2011-06-15 11:01:00,177,4,Dormant Customers,44.0588
2613,15903.0,5126.76,7,2011-09-30 13:31:00,69,4,Dormant Customers,51.2676
2657,15974.0,3442.15,7,2011-09-05 15:40:00,94,4,Dormant Customers,34.4215
2662,15980.0,2398.86,3,2011-09-12 09:41:00,88,4,Dormant Customers,23.9886
2672,15993.0,2788.87,7,2011-12-01 10:45:00,8,4,Dormant Customers,27.8887
2675,15998.0,3089.97,5,2011-09-13 15:37:00,86,4,Dormant Customers,30.8997
2676,16000.0,12393.7,3,2011-12-07 12:17:00,1,4,Dormant Customers,123.93700000000001
2677,16003.0,2735.37,5,2011-07-28 11:20:00,134,4,Dormant Customers,27.3537
2709,16041.0,3166.4,3,2011-07-21 16:28:00,140,4,Dormant Customers,31.664
2735,16081.0,2806.9,5,2011-09-13 13:47:00,86,4,Dormant Customers,28.069000000000003
2754,16107.0,3204.1600000000003,7,2011-09-11 12:03:00,89,4,Dormant Customers,32.0416
2771,16126.0,6287.77,4,2011-08-30 10:07:00,101,4,Dormant Customers,62.877700000000004
2774,16131.0,3506.54,6,2011-08-16 12:32:00,114,4,Dormant Customers,35.0654
2783,16143.0,2424.94,6,2011-08-23 16:01:00,107,4,Dormant Customers,24.2494
2814,16182.0,6617.65,4,2011-09-28 13:23:00,71,4,Dormant Customers,66.17649999999999
2844,16218.0,3084.68,7,2011-08-17 09:16:00,114,4,Dormant Customers,30.846799999999998
2858,16240.0,3718.8,2,2011-09-23 13:44:00,76,4,Dormant Customers,37.188
2860,16242.0,3603.21,7,2011-06-27 14:41:00,164,4,Dormant Customers,36.0321
2868,16253.0,3683.86,2,2011-03-29 13:33:00,254,4,Dormant Customers,36.8386
2872,16258.0,5203.51,5,2011-08-04 14:33:00,126,4,Dormant Customers,52.0351
2897,16303.0,5360.63,3,2011-08-16 11:04:00,115,4,Dormant Customers,53.606300000000005
2900,16308.0,2560.0,4,2011-08-24 10:52:00,107,4,Dormant Customers,25.6
2916,16327.0,3813.62,6,2011-09-20 13:20:00,79,4,Dormant Customers,38.1362
2941,16360.0,3512.53,6,2011-09-20 13:11:00,79,4,Dormant Customers,35.1253
3001,16440.0,3640.67,5,2011-05-09 12:25:00,213,4,Dormant Customers,36.4067
3006,16446.0,168472.5,2,2011-05-18 09:52:00,205,4,Dormant Customers,1684.725
3030,16477.0,2494.46,7,2011-07-31 12:47:00,130,4,Dormant Customers,24.9446
3044,16497.0,2965.69,6,2011-05-20 13:58:00,202,4,Dormant Customers,29.6569
3069,16532.0,6748.8,3,2011-07-27 10:41:00,135,4,Dormant Customers,67.488
3078,16550.0,2298.97,5,2011-08-23 11:12:00,108,4,Dormant Customers,22.9897
3084,16556.0,3313.79,7,2011-08-26 11:58:00,105,4,Dormant Customers,33.1379
3119,16609.0,5493.46,7,2011-09-13 09:43:00,87,4,Dormant Customers,54.9346
3127,16618.0,2647.59,5,2011-05-13 10:37:00,210,4,Dormant Customers,26.475900000000003
3138,16633.0,2883.1,6,2011-09-22 15:39:00,77,4,Dormant Customers,28.831
3150,16652.0,6773.97,7,2011-08-22 11:00:00,109,4,Dormant Customers,67.7397
3153,16655.0,3794.52,6,2011-09-25 14:37:00,74,4,Dormant Customers,37.9452
3176,16686.0,3062.83,7,2011-09-02 17:38:00,97,4,Dormant Customers,30.6283
3190,16709.0,3029.87,5,2011-09-16 10:56:00,84,4,Dormant Customers,30.2987
3198,16717.0,3858.38,6,2011-09-05 10:27:00,95,4,Dormant Customers,38.583800000000004
3213,16735.0,2300.56,5,2011-09-22 11:49:00,78,4,Dormant Customers,23.0056
3315,16871.0,2812.34,6,2011-09-11 15:59:00,88,4,Dormant Customers,28.1234
3317,16873.0,7123.62,6,2011-08-04 15:33:00,126,4,Dormant Customers,71.2362
3340,16905.0,3102.43,7,2011-04-17 11:30:00,236,4,Dormant Customers,31.024299999999997
3366,16938.0,2736.38,4,2011-06-13 11:24:00,179,4,Dormant Customers,27.3638
3367,16940.0,3049.88,3,2011-06-23 13:13:00,168,4,Dormant Customers,30.498800000000003
3398,16984.0,4481.35,2,2011-09-12 13:43:00,87,4,Dormant Customers,44.813500000000005
3445,17050.0,3228.84,6,2011-09-04 13:48:00,95,4,Dormant Customers,32.2884
3451,17059.0,3095.04,5,2011-08-21 15:17:00,109,4,Dormant Customers,30.9504
3470,17084.0,2949.75,2,2011-11-04 14:54:00,34,4,Dormant Customers,29.4975
3485,17107.0,10815.43,6,2011-09-25 14:37:00,74,4,Dormant Customers,108.1543
3501,17131.0,2463.17,5,2011-09-25 12:42:00,74,4,Dormant Customers,24.631700000000002
3502,17133.0,4892.240000000001,7,2011-09-13 13:15:00,86,4,Dormant Customers,48.92240000000001
3520,17160.0,3518.03,6,2011-08-22 13:32:00,108,4,Dormant Customers,35.1803
3523,17164.0,2467.35,7,2011-09-21 11:48:00,79,4,Dormant Customers,24.6735
